LoyaltyCardID,Region,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11127,United States,Jan,NULL,Edwards,1981-04-19,M,F,jan11@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,1,9409 The Alameda,NULL,111-555-0118,2013-04-10,5-10 Miles
11128,United States,Samantha,NULL,Long,1981-06-03,M,F,samantha35@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,1,1606 Alderwood Lane,NULL,175-555-0139,2013-06-19,5-10 Miles
11129,United States,Julia,M,Wright,1981-02-01,S,F,julia17@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,1,7397 Central Blvd.,NULL,456-555-0174,2011-08-06,5-10 Miles
11130,United States,Caroline,L,Russell,1985-07-05,M,F,caroline21@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,3884 Bates Court,NULL,424-555-0137,2013-12-09,5-10 Miles
11131,Canada,Amanda,NULL,Rivera,1985-09-09,M,F,amanda7@adventure-works.com,30000.00,0,0,High School,Skilled Manual,0,2,9573 Royal Oak Rd.,NULL,918-555-0126,2013-10-18,0-1 Miles
11132,Canada,Melissa,E,Richardson,1986-04-25,S,F,melissa31@adventure-works.com,30000.00,0,0,High School,Skilled Manual,0,2,6832 Fruitwood Dr,NULL,928-555-0118,2013-04-09,5-10 Miles
11133,United States,Angela,NULL,Griffin,1986-03-08,S,F,angela23@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,3828 Baltic Sea Ct,NULL,598-555-0174,2013-12-30,0-1 Miles
11134,Australia,Larry,D,Townsend,1957-02-22,S,M,larry14@adventure-works.com,10000.00,5,0,High School,Skilled Manual,1,2,7034 Carson,NULL,1 (11) 500 555-0130,2011-05-03,5-10 Miles
11135,United States,Marcus,L,Harris,1985-05-02,S,M,marcus14@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,9068 Quiet Place Drive,NULL,442-555-0119,2013-04-18,5-10 Miles
11136,Canada,Brianna,D,Morgan,1984-04-24,S,F,brianna30@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,9005 Eagle Ct.,NULL,954-555-0117,2013-01-03,0-1 Miles
11137,United States,Jasmine,A,Taylor,1984-01-17,M,F,jasmine7@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,2457 Matterhorn Court,NULL,557-555-0146,2013-07-31,5-10 Miles
11138,United States,Lauren,NULL,Davis,1984-03-14,M,F,lauren23@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,8105 Pembrook Court,NULL,832-555-0121,2013-09-19,0-1 Miles
11139,Australia,Tanya,NULL,Moreno,1949-11-05,S,F,tanya2@adventure-works.com,30000.00,2,0,Partial College,Clerical,0,2,6155 Wilbur Drive,NULL,1 (11) 500 555-0185,2013-09-14,5-10 Miles
11140,United States,Javier,L,Alvarez,1982-08-11,S,M,javier1@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,8935 Etcheverry Dr.,NULL,763-555-0134,2013-03-19,5-10 Miles
11141,United States,Nicole,NULL,Ramirez,1982-12-19,M,F,nicole42@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,1101 C Street,NULL,152-555-0162,2013-05-16,0-1 Miles
11142,Canada,Eduardo,NULL,Patterson,1983-02-11,S,M,eduardo55@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,6255 Macalvey Dr.,NULL,190-555-0184,2013-02-13,0-1 Miles
11143,United States,Jonathan,M,Henderson,1982-08-04,M,M,jonathan4@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,165 East Lane Road,NULL,149-555-0113,2013-06-15,5-10 Miles
11144,United States,Edward,NULL,Hernandez,1985-03-08,S,M,edward48@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,7607 Pine Hollow Road,NULL,178-555-0196,2013-01-25,0-1 Miles
11145,United States,Jasmine,L,Coleman,1985-06-06,S,F,jasmine46@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,1961 Oak Grove Road,NULL,857-555-0115,2013-01-25,0-1 Miles
11146,Australia,Karla,L,Goel,1945-02-22,S,F,karla20@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,3272 Corrie Lane,NULL,1 (11) 500 555-0137,2013-02-05,5-10 Miles
11147,Australia,Ernest,L,Wu,1944-08-04,M,M,ernest6@adventure-works.com,60000.00,2,0,Graduate Degree,Management,1,1,1832 RiverRock Dr,NULL,1 (11) 500 555-0139,2011-05-13,0-1 Miles
11148,Australia,Ross,NULL,Vazquez,1947-02-13,M,M,ross32@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,1201 Paso Del Rio Way,NULL,1 (11) 500 555-0163,2013-03-07,5-10 Miles
11149,Australia,Theodore,NULL,Gill,1946-10-18,M,M,theodore14@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,9120 Pinewood Court,NULL,1 (11) 500 555-0194,2013-06-04,0-1 Miles
11150,Australia,Russell,M,Shen,1946-09-12,S,M,russell6@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,4755 Easley Drive,NULL,1 (11) 500 555-0191,2013-03-27,5-10 Miles
11151,Australia,Melinda,G,Gill,1947-08-25,S,F,melinda9@adventure-works.com,60000.00,2,0,Graduate Degree,Management,0,1,805 Rainier Dr.,NULL,1 (11) 500 555-0117,2011-05-15,0-1 Miles
11152,United States,James,J,Williams,1981-07-09,S,M,james77@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,6827 Seagull Court,NULL,355-555-0153,2013-01-09,5-10 Miles
11153,United States,Angela,R,James,1981-12-21,M,F,angela34@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,NULL,847-555-0111,2013-03-29,5-10 Miles
11154,United States,Megan,G,Walker,1982-02-18,S,F,megan25@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,NULL,918-555-0186,2013-01-10,5-10 Miles
11155,United States,Hunter,J,Robinson,1981-07-25,S,M,hunter50@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,NULL,891-555-0125,2013-01-06,1-2 Miles
11156,United States,Maria,NULL,Roberts,1981-08-06,S,F,maria47@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,NULL,158-555-0199,2013-01-08,1-2 Miles
11157,United States,Hannah,E,Long,1980-12-08,M,F,hannah32@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,NULL,974-555-0177,2013-07-24,5-10 Miles
11158,United States,Jason,K,Wright,1981-04-06,S,M,jason46@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,NULL,694-555-0176,2013-01-19,5-10 Miles
11159,United States,Brianna,A,Hughes,1981-03-16,S,F,brianna57@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,NULL,319-555-0183,2013-09-08,1-2 Miles
11160,United States,Maurice,M,Tang,1979-07-08,S,M,maurice4@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,Space # 45,947-555-0172,2013-02-21,5-10 Miles
11161,United States,Emily,NULL,Wood,1979-10-20,S,F,emily27@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,NULL,184-555-0114,2013-06-01,1-2 Miles
11162,United States,Chase,NULL,Cox,1979-09-02,S,M,chase10@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,NULL,764-555-0116,2013-02-18,5-10 Miles
11163,United States,Gabriel,NULL,Wang,1980-06-18,M,M,gabriel21@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,NULL,617-555-0150,2013-05-01,5-10 Miles
11164,United States,Devin,NULL,Brooks,1979-11-02,S,M,devin63@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,NULL,502-555-0138,2013-04-27,1-2 Miles
11165,United States,Jocelyn,NULL,Alexander,1979-01-15,M,F,jocelyn18@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,NULL,354-555-0134,2013-05-25,1-2 Miles
11166,United States,Ashley,NULL,Martinez,1977-10-22,S,F,ashley18@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,NULL,131-555-0194,2013-10-14,0-1 Miles
11167,United States,Jasmine,J,Barnes,1978-01-29,S,F,jasmine43@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,9183 Via Del Sol,NULL,178-555-0156,2013-01-07,0-1 Miles
11168,United States,David,NULL,Rodriguez,1973-11-12,S,M,david83@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,38 Shangri-la Rd.,NULL,730-555-0128,2013-01-15,0-1 Miles
11169,United States,Bryce,NULL,Richardson,1973-12-20,M,M,bryce8@adventure-works.com,90000.00,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,NULL,178-555-0176,2013-05-26,0-1 Miles
11170,United States,Carol,T,Howard,1973-08-04,M,F,carol5@adventure-works.com,90000.00,4,4,Bachelors,Management,1,1,6281 Edward Ave,NULL,845-555-0127,2013-08-26,0-1 Miles
11171,United States,Jonathan,E,Hill,1978-10-05,S,M,jonathan43@adventure-works.com,100000.00,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,NULL,134-555-0196,2011-08-20,1-2 Miles
11172,United States,Gabrielle,J,Adams,1973-05-20,M,F,gabrielle58@adventure-works.com,100000.00,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,NULL,403-555-0152,2013-05-03,1-2 Miles
11173,United States,Sarah,F,Thomas,1973-02-28,S,F,sarah13@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,NULL,868-555-0188,2013-03-02,0-1 Miles
11174,United States,Nicholas,NULL,Robinson,1973-01-09,M,M,nicholas19@adventure-works.com,110000.00,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,NULL,949-555-0138,2013-07-13,2-5 Miles
11175,United States,Luis,NULL,Wang,1968-09-01,S,M,luis24@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,NULL,418-555-0127,2011-08-28,5-10 Miles
11176,Canada,Mason,D,Roberts,1979-01-21,M,M,mason25@adventure-works.com,90000.00,4,4,Bachelors,Management,1,1,5753 Megan Dr.,NULL,539-555-0162,2013-02-02,1-2 Miles
11177,United States,Jose,M,Flores,1948-01-01,M,M,jose6@adventure-works.com,110000.00,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,NULL,157-555-0182,2013-03-29,5-10 Miles
11178,United States,Nathan,J,Johnson,1954-08-20,M,M,nathan55@adventure-works.com,100000.00,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,NULL,117-555-0182,2013-02-21,1-2 Miles
11179,United States,Molly,E,Rodriguez,1959-12-08,M,F,molly18@adventure-works.com,120000.00,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,NULL,135-555-0185,2013-03-12,5-10 Miles
11180,United States,April,NULL,Anand,1948-07-01,M,F,april18@adventure-works.com,160000.00,1,3,Bachelors,Management,1,4,3531 Brookview Drive,NULL,702-555-0144,2013-03-17,0-1 Miles
11181,United States,Devin,P,Martin,1960-02-01,M,M,devin13@adventure-works.com,170000.00,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,Unit B-105,735-555-0197,2013-05-07,0-1 Miles
11182,United States,Stephanie,NULL,Torres,1950-02-22,S,F,stephanie19@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,NULL,567-555-0176,2013-08-28,10+ Miles
11183,United States,Jasmine,W,Lee,1950-01-12,S,F,jasmine19@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,NULL,147-555-0199,2013-04-30,10+ Miles
11184,United States,Meghan,NULL,Hernandez,1955-11-13,S,F,meghan3@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,5872 L St.,NULL,967-555-0188,2013-08-10,10+ Miles
11185,Canada,Ashley,NULL,Henderson,1950-04-07,S,F,ashley31@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,NULL,173-555-0121,2013-02-21,10+ Miles
11186,United States,Sarah,C,Price,1949-11-18,S,F,sarah25@adventure-works.com,70000.00,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,NULL,180-555-0133,2013-10-18,10+ Miles
11187,United States,Jennifer,S,Cooper,1949-08-21,M,F,jennifer63@adventure-works.com,60000.00,4,0,Graduate Degree,Management,1,2,2429 Longview Road,NULL,857-555-0111,2013-04-03,10+ Miles
11188,United States,Catherine,NULL,Morris,1950-03-06,M,F,catherine16@adventure-works.com,60000.00,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,NULL,795-555-0117,2013-11-01,1-2 Miles
11189,United States,Lawrence,W,Blanco,1950-01-12,S,M,lawrence14@adventure-works.com,60000.00,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,NULL,656-555-0171,2011-08-26,10+ Miles
11190,United States,Carson,NULL,Bryant,1949-12-20,M,M,carson17@adventure-works.com,70000.00,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,NULL,240-555-0142,2013-08-28,10+ Miles
11191,United States,Kristi,E,Perez,1951-06-17,S,F,kristi39@adventure-works.com,70000.00,5,0,Bachelors,Management,1,3,1769 Lislin Ct,NULL,123-555-0181,2011-08-11,10+ Miles
11192,United States,James,C,Brown,1951-03-13,M,M,james79@adventure-works.com,60000.00,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,NULL,725-555-0117,2013-06-23,2-5 Miles
11193,United States,Ian,A,Gray,1950-08-13,M,M,ian72@adventure-works.com,60000.00,4,0,Bachelors,Management,1,2,5941 Gill Dr.,NULL,596-555-0190,2013-02-25,2-5 Miles
11194,United States,Jacqueline,R,Price,1950-12-08,M,F,jacqueline0@adventure-works.com,60000.00,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,NULL,266-555-0112,2013-03-13,2-5 Miles
11195,United States,Megan,NULL,Henderson,1951-08-10,M,F,megan55@adventure-works.com,60000.00,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,NULL,560-555-0150,2013-04-14,10+ Miles
11196,United States,Alfredo,NULL,Romero,1951-12-05,M,M,alfredo10@adventure-works.com,60000.00,5,0,Bachelors,Management,1,3,2499 Greendell Pl,NULL,342-555-0110,2013-03-03,10+ Miles
11197,United States,Andrea,NULL,Morris,1951-12-16,M,F,andrea18@adventure-works.com,70000.00,3,1,Bachelors,Management,0,1,1883 Green View Court,NULL,715-555-0178,2013-05-02,1-2 Miles
11198,United States,Brooke,NULL,Sanders,1952-05-25,S,F,brooke3@adventure-works.com,70000.00,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,NULL,215-555-0156,2013-02-05,10+ Miles
11199,United States,Jacqueline,NULL,Bennett,1957-11-02,M,F,jacqueline1@adventure-works.com,70000.00,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,NULL,413-555-0174,2013-03-18,10+ Miles
11200,Canada,Jason,L,Griffin,1953-05-21,M,M,jason18@adventure-works.com,70000.00,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,NULL,232-555-0160,2013-02-07,1-2 Miles
11201,United States,Amanda,NULL,Foster,1953-02-14,M,F,amanda37@adventure-works.com,70000.00,4,1,Bachelors,Management,1,1,3984 San Francisco,NULL,505-555-0159,2013-07-01,10+ Miles
11202,United States,Alexia,L,Price,1958-08-22,M,F,alexia0@adventure-works.com,80000.00,5,0,Bachelors,Management,0,2,2079 Wellington Ct,NULL,552-555-0118,2013-09-15,1-2 Miles
11203,Canada,Luis,D,Diaz,1959-08-18,M,M,luis21@adventure-works.com,40000.00,2,1,High School,Professional,1,2,3682 Diablo View Road,NULL,171-555-0126,2013-02-20,10+ Miles
11204,United States,Destiny,C,Rivera,1953-11-29,M,F,destiny33@adventure-works.com,40000.00,2,1,High School,Professional,1,2,6965 Appalachian Drive,NULL,743-555-0111,2013-08-09,2-5 Miles
11205,United States,Abby,NULL,Fernandez,1954-01-21,M,F,abby13@adventure-works.com,40000.00,2,1,High School,Professional,1,2,8330 Glenside Court,NULL,134-555-0119,2013-07-27,10+ Miles
11206,United States,Blake,NULL,Flores,1954-03-24,M,M,blake60@adventure-works.com,60000.00,2,1,Partial College,Professional,1,1,9410 Ferry St.,NULL,975-555-0163,2013-05-11,10+ Miles
11207,United States,Danielle,NULL,Cox,1954-01-16,S,F,danielle12@adventure-works.com,60000.00,2,1,Partial College,Professional,1,1,2346 Wren Ave,NULL,396-555-0158,2013-01-31,10+ Miles
11208,United States,Maria,NULL,Reed,1953-08-03,M,F,maria4@adventure-works.com,60000.00,2,1,Bachelors,Management,1,0,1413 Bridgeview St,NULL,156-555-0163,2013-03-04,10+ Miles
11209,United States,Allison,NULL,Evans,1953-07-12,M,F,allison21@adventure-works.com,60000.00,2,1,Bachelors,Management,1,0,3515 Sutton Circle,NULL,988-555-0151,2013-03-25,10+ Miles
11210,United States,Edward,J,Wood,1953-12-06,M,M,edward50@adventure-works.com,70000.00,4,1,Partial College,Professional,1,2,1039 Adelaide St.,NULL,229-555-0114,2013-05-06,10+ Miles
11211,Canada,Samantha,NULL,Russell,1960-10-08,M,F,samantha42@adventure-works.com,40000.00,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,NULL,547-555-0121,2013-02-01,2-5 Miles
11212,Canada,Chloe,NULL,Campbell,1955-05-05,M,F,chloe4@adventure-works.com,40000.00,2,1,High School,Professional,1,2,3562 East Ave.,# 4,205-555-0169,2013-01-30,2-5 Miles
11213,United States,Stephanie,B,Murphy,1954-11-11,S,F,stephanie11@adventure-works.com,60000.00,2,1,Partial College,Professional,1,2,5514 Grant Street,NULL,293-555-0151,2013-03-28,10+ Miles
11214,United States,Charles,O,Miller,1955-05-07,S,M,charles9@adventure-works.com,60000.00,2,1,Partial College,Professional,1,2,2719 Little Dr,NULL,389-555-0115,2013-08-14,10+ Miles
11215,Canada,Ana,NULL,Perry,1961-06-17,M,F,ana7@adventure-works.com,40000.00,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,NULL,446-555-0134,2013-02-15,10+ Miles
11216,United States,Jasmine,A,Torres,1955-11-17,S,F,jasmine32@adventure-works.com,60000.00,2,1,Partial College,Professional,1,2,8328 San Francisco,NULL,939-555-0130,2011-08-15,10+ Miles
11217,United States,Natalie,P,Adams,1955-08-11,S,F,natalie58@adventure-works.com,60000.00,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,NULL,300-555-0150,2011-08-10,10+ Miles
11218,United States,Olivia,NULL,Brown,1961-09-07,S,F,olivia4@adventure-works.com,60000.00,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,NULL,414-555-0147,2013-02-28,2-5 Miles
11219,United States,Charles,NULL,Cook,1956-05-31,M,M,charles69@adventure-works.com,60000.00,2,1,High School,Professional,1,2,6871 Bel Air Dr.,NULL,755-555-0111,2013-10-29,10+ Miles
11220,United States,Erica,C,Huang,1961-02-19,M,F,erica5@adventure-works.com,60000.00,2,1,Partial College,Professional,1,1,9142 All Ways Drive,NULL,618-555-0157,2013-03-14,10+ Miles
11221,United States,Nathan,NULL,Perry,1955-12-08,M,M,nathan3@adventure-works.com,70000.00,4,2,Partial College,Professional,1,1,9714 Nicholas Drive,NULL,271-555-0191,2013-04-07,1-2 Miles
11222,United States,Alexandra,NULL,Rivera,1956-02-14,M,F,alexandra11@adventure-works.com,80000.00,3,1,Bachelors,Management,1,1,4999 Corte Segunda,NULL,488-555-0143,2013-11-01,1-2 Miles
11223,Canada,Hailey,I,Patterson,1957-03-15,S,F,hailey30@adventure-works.com,70000.00,2,1,High School,Professional,1,2,5045 Vancouver Way,# 133,480-555-0126,2013-01-29,2-5 Miles
11224,United States,Tiffany,J,Li,1957-03-05,S,F,tiffany3@adventure-works.com,70000.00,2,1,High School,Professional,1,2,6404 Del Mar Ave,NULL,197-555-0118,2011-08-07,10+ Miles
11225,United States,Madison,D,Lee,1962-02-12,M,F,madison22@adventure-works.com,60000.00,2,1,Partial College,Professional,1,1,5927 Seaview Avenue,NULL,471-555-0142,2013-06-22,10+ Miles
11226,United States,Sydney,T,Ross,1962-09-23,M,F,sydney26@adventure-works.com,60000.00,2,1,Partial College,Professional,1,1,5252 Santa Fe,NULL,219-555-0146,2013-02-21,2-5 Miles
11227,United States,Marshall,D,Chavez,1962-08-08,S,M,marshall35@adventure-works.com,60000.00,2,1,Partial College,Professional,1,2,9022 Estudillo Street,NULL,712-555-0116,2011-08-03,10+ Miles
11228,United States,Ashley,R,Jones,1956-10-16,M,F,ashley3@adventure-works.com,60000.00,2,1,Partial College,Professional,1,2,7681 Willow Pass Road,NULL,996-555-0169,2013-10-25,10+ Miles
11229,United States,Adrian,C,Stewart,1957-06-01,S,M,adrian21@adventure-works.com,70000.00,4,2,Partial College,Professional,1,1,6898 Shaw Rd.,NULL,812-555-0122,2013-07-27,10+ Miles
11230,United States,Amber,NULL,Turner,1956-09-30,M,F,amber4@adventure-works.com,70000.00,4,2,Partial College,Professional,0,2,6345 Ridge Circle,NULL,155-555-0131,2013-07-16,2-5 Miles
11231,United States,Dennis,NULL,Zhang,1963-11-11,M,M,dennis1@adventure-works.com,60000.00,2,1,High School,Professional,1,2,3951 Calle Verde Drive,NULL,710-555-0134,2013-02-10,10+ Miles
11232,United States,Hailey,R,Bryant,1958-03-27,M,F,hailey38@adventure-works.com,60000.00,3,1,High School,Professional,0,2,2828 Rogers Ave.,NULL,156-555-0195,2013-09-20,2-5 Miles
11233,United States,Todd,NULL,Li,1963-09-06,M,M,todd5@adventure-works.com,70000.00,4,2,Partial College,Professional,1,2,5897 Scottsdale Rd.,NULL,680-555-0147,2013-02-08,10+ Miles
11234,United States,Anna,NULL,Griffin,1958-05-19,S,F,anna46@adventure-works.com,70000.00,4,2,Partial College,Professional,1,2,7221 Peachwillow Street,NULL,965-555-0146,2013-02-08,10+ Miles
11235,United States,Angel,J,Stewart,1957-08-07,M,M,angel24@adventure-works.com,70000.00,4,2,Partial College,Professional,1,2,2585 La Salle Ct.,NULL,540-555-0122,2013-07-04,10+ Miles
11236,United States,Jeremy,NULL,Butler,1957-09-02,S,M,jeremy29@adventure-works.com,70000.00,5,2,Partial College,Professional,1,2,8811 The Trees Dr.,NULL,980-555-0117,2013-10-03,10+ Miles
11237,Germany,Clarence,M,Anand,1964-03-22,S,M,clarence36@adventure-works.com,130000.00,2,3,Bachelors,Management,0,4,Welt Platz 6,NULL,1 (11) 500 555-0191,2011-09-05,0-1 Miles
11238,United Kingdom,Mayra,NULL,Prasad,1964-02-07,S,F,mayra9@adventure-works.com,130000.00,2,3,Bachelors,Management,0,4,1119 Elderwood Dr.,#3,1 (11) 500 555-0116,2011-01-06,0-1 Miles
11239,United Kingdom,Latoya,C,Goel,1969-10-02,M,F,latoya18@adventure-works.com,130000.00,2,4,Partial College,Professional,0,2,8154 Pheasant Circle,NULL,1 (11) 500 555-0149,2011-01-19,5-10 Miles
11240,United Kingdom,Anne,B,Hernandez,1964-06-09,M,F,anne4@adventure-works.com,160000.00,2,3,Partial College,Professional,1,4,76 Woodcrest Dr.,NULL,1 (11) 500 555-0119,2011-02-27,5-10 Miles
11241,France,Lisa,NULL,Cai,1974-04-06,S,F,lisa24@adventure-works.com,100000.00,2,3,Partial College,Professional,1,4,"102, rue de Berri",NULL,1 (11) 500 555-0125,2012-09-10,5-10 Miles
11242,France,Larry,NULL,Munoz,1963-05-11,M,M,larry9@adventure-works.com,110000.00,2,4,Partial College,Professional,1,3,Midi-Couleurs,NULL,1 (11) 500 555-0193,2012-09-19,5-10 Miles
11243,United Kingdom,Robin,V,Alvarez,1963-04-08,M,F,robin2@adventure-works.com,150000.00,2,3,Partial College,Professional,1,3,4086 Emmons Canyon Lane,NULL,1 (11) 500 555-0198,2011-02-21,0-1 Miles
11244,United Kingdom,Alexis,M,Coleman,1968-11-22,S,F,alexis28@adventure-works.com,170000.00,2,3,Bachelors,Management,0,3,7140 Camelback Road,NULL,1 (11) 500 555-0115,2011-02-12,0-1 Miles
11245,Germany,Ricky,D,Vazquez,1962-04-26,M,M,ricky15@adventure-works.com,120000.00,3,4,High School,Professional,0,4,Roßstr 9928,NULL,1 (11) 500 555-0147,2011-09-26,5-10 Miles
